municip_code_ibge,year,months_suitable
4101853,2017,10
4101853,2018,9
4101853,2019,9
4101853,2020,8
4101903,2001,10
4101903,2002,11
4101903,2003,10
4101903,2004,9
4101903,2005,11
4101903,2006,12
4101903,2007,11
4101903,2008,10
4101903,2009,10
4101903,2010,9
4101903,2011,11
4101903,2012,10
4101903,2013,10
4101903,2014,11
4101903,2015,12
4101903,2016,9
4101903,2017,10
4101903,2018,11
4101903,2019,11
4101903,2020,12
4102000,2001,11
4102000,2002,11
4102000,2003,11
4102000,2004,9
4102000,2005,11
4102000,2006,11
4102000,2007,11
4102000,2008,11
4102000,2009,10
4102000,2010,10
4102000,2011,10
4102000,2012,10
4102000,2013,9
4102000,2014,11
4102000,2015,11
4102000,2016,9
4102000,2017,11
4102000,2018,10
4102000,2019,11
4102000,2020,12
4102109,2001,11
4102109,2002,11
4102109,2003,11
4102109,2004,9
4102109,2005,11
4102109,2006,11
4102109,2007,11
4102109,2008,11
4102109,2009,10
4102109,2010,10
4102109,2011,11
4102109,2012,11
4102109,2013,11
4102109,2014,11
4102109,2015,12
4102109,2016,10
4102109,2017,10
4102109,2018,11
4102109,2019,11
4102109,2020,12
4102208,2001,11
4102208,2002,11
4102208,2003,11
4102208,2004,9
4102208,2005,11
4102208,2006,12
4102208,2007,11
4102208,2008,11
4102208,2009,10
4102208,2010,12
4102208,2011,11
4102208,2012,12
4102208,2013,11
4102208,2014,12
4102208,2015,12
4102208,2016,11
4102208,2017,12
4102208,2018,12
4102208,2019,12
4102208,2020,12
4102307,2001,6
4102307,2002,7
4102307,2003,6
4102307,2004,7
4102307,2005,7
4102307,2006,5
4102307,2007,8
4102307,2008,4
4102307,2009,6
4102307,2010,5
4102307,2011,5
4102307,2012,7
4102307,2013,5
4102307,2014,7
4102307,2015,7
4102307,2016,6
4102307,2017,7
4102307,2018,6
4102307,2019,7
4102307,2020,7
4102406,2001,11
4102406,2002,11
4102406,2003,11
4102406,2004,9
4102406,2005,11
4102406,2006,12
4102406,2007,11
4102406,2008,11
4102406,2009,10
4102406,2010,11
4102406,2011,11
4102406,2012,11
4102406,2013,11
4102406,2014,11
4102406,2015,12
4102406,2016,11
4102406,2017,11
4102406,2018,12
4102406,2019,12
4102406,2020,12
4102505,2001,9
4102505,2002,11
4102505,2003,9
4102505,2004,9
4102505,2005,11
4102505,2006,11
4102505,2007,9
4102505,2008,9
4102505,2009,9
4102505,2010,8
4102505,2011,9
4102505,2012,10
4102505,2013,9
4102505,2014,10
4102505,2015,10
4102505,2016,9
4102505,2017,10
4102505,2018,10
4102505,2019,11
4102505,2020,10
4102604,2001,8
4102604,2002,8
4102604,2003,7
4102604,2004,8
4102604,2005,7
4102604,2006,7
4102604,2007,8
4102604,2008,7
4102604,2009,7
4102604,2010,7
4102604,2011,7
4102604,2012,9
4102604,2013,7
4102604,2014,8
4102604,2015,9
4102604,2016,7
4102604,2017,9
4102604,2018,8
4102604,2019,9
4102604,2020,8
4102703,2001,11
4102703,2002,11
4102703,2003,12
4102703,2004,10
4102703,2005,11
4102703,2006,12
4102703,2007,11
4102703,2008,11
4102703,2009,10
4102703,2010,11
4102703,2011,11
4102703,2012,11
4102703,2013,11
4102703,2014,12
4102703,2015,12
4102703,2016,11
4102703,2017,12
4102703,2018,12
4102703,2019,12
4102703,2020,12
4102752,2001,9
4102752,2002,9
4102752,2003,9
4102752,2004,8
4102752,2005,10
4102752,2006,8
4102752,2007,8
4102752,2008,8
4102752,2009,9
4102752,2010,8
4102752,2011,8
4102752,2012,9
4102752,2013,9
4102752,2014,9
4102752,2015,10
4102752,2016,7
4102752,2017,10
4102752,2018,9
4102752,2019,11
4102752,2020,8
4102802,2001,11
4102802,2002,11
4102802,2003,11
4102802,2004,9
4102802,2005,11
4102802,2006,12
4102802,2007,11
4102802,2008,11
4102802,2009,10
4102802,2010,11
4102802,2011,11
4102802,2012,11
4102802,2013,11
4102802,2014,11
4102802,2015,12
4102802,2016,11
4102802,2017,10
4102802,2018,12
4102802,2019,12
4102802,2020,12
4102901,2001,6
4102901,2002,7
4102901,2003,5
4102901,2004,5
4102901,2005,7
4102901,2006,6
4102901,2007,7
4102901,2008,4
4102901,2009,5
4102901,2010,4
4102901,2011,4
4102901,2012,6
4102901,2013,5
4102901,2014,6
4102901,2015,6
4102901,2016,6
4102901,2017,6
4102901,2018,6
4102901,2019,7
4102901,2020,7
4103008,2001,9
4103008,2002,11
4103008,2003,9
4103008,2004,9
4103008,2005,10
4103008,2006,11
4103008,2007,10
4103008,2008,10
4103008,2009,10
4103008,2010,9
4103008,2011,8
4103008,2012,10
4103008,2013,9
4103008,2014,10
4103008,2015,11
4103008,2016,9
4103008,2017,10
4103008,2018,10
4103008,2019,11
4103008,2020,10
4103024,2001,9
4103024,2002,10
4103024,2003,9
4103024,2004,8
4103024,2005,10
4103024,2006,8
4103024,2007,8
4103024,2008,8
4103024,2009,9
4103024,2010,8
4103024,2011,8
4103024,2012,9
4103024,2013,9
4103024,2014,9
4103024,2015,10
4103024,2016,7
4103024,2017,10
4103024,2018,9
4103024,2019,11
4103024,2020,8
4103040,2001,7
4103040,2002,7
4103040,2003,7
4103040,2004,8
4103040,2005,7
4103040,2006,7
4103040,2007,8
4103040,2008,6
4103040,2009,7
4103040,2010,6
4103040,2011,7
4103040,2012,8
4103040,2013,6
4103040,2014,8
4103040,2015,8
4103040,2016,7
4103040,2017,8
4103040,2018,7
4103040,2019,8
4103040,2020,8
4103057,2001,9
4103057,2002,11
4103057,2003,9
4103057,2004,8
4103057,2005,10
4103057,2006,11
4103057,2007,9
4103057,2008,9
4103057,2009,9
4103057,2010,8
4103057,2011,8
4103057,2012,10
4103057,2013,9
4103057,2014,10
4103057,2015,11
4103057,2016,9
4103057,2017,10
4103057,2018,9
4103057,2019,11
4103057,2020,10
4103107,2001,6
4103107,2002,7
4103107,2003,6
4103107,2004,7
4103107,2005,7
4103107,2006,6
4103107,2007,8
4103107,2008,5
4103107,2009,6
4103107,2010,5
4103107,2011,5
4103107,2012,7
4103107,2013,5
4103107,2014,7
4103107,2015,8
4103107,2016,6
4103107,2017,7
4103107,2018,6
4103107,2019,7
4103107,2020,7
4103156,2001,9
4103156,2002,8
4103156,2003,8
4103156,2004,8
4103156,2005,8
4103156,2006,7
4103156,2007,8
4103156,2008,7
4103156,2009,7
4103156,2010,8
4103156,2011,7
4103156,2012,9
4103156,2013,7
4103156,2014,8
4103156,2015,9
4103156,2016,7
4103156,2017,9
4103156,2018,8
4103156,2019,9
4103156,2020,8
4103206,2001,11
4103206,2002,11
4103206,2003,11
4103206,2004,9
4103206,2005,11
4103206,2006,12
4103206,2007,11
4103206,2008,11
4103206,2009,10
4103206,2010,10
4103206,2011,11
4103206,2012,11
4103206,2013,11
4103206,2014,11
4103206,2015,12
4103206,2016,9
4103206,2017,10
4103206,2018,11
4103206,2019,11
4103206,2020,12
4103222,2001,8
4103222,2002,8
4103222,2003,8
4103222,2004,8
4103222,2005,7
4103222,2006,7
4103222,2007,8
4103222,2008,7
4103222,2009,7
4103222,2010,8
4103222,2011,7
4103222,2012,9
4103222,2013,7
4103222,2014,8
4103222,2015,9
4103222,2016,7
4103222,2017,9
4103222,2018,8
4103222,2019,9
4103222,2020,8
4103305,2001,9
4103305,2002,11
4103305,2003,10
4103305,2004,9
4103305,2005,11
4103305,2006,11
4103305,2007,11
4103305,2008,10
4103305,2009,10
4103305,2010,8
4103305,2011,10
4103305,2012,10
4103305,2013,9
4103305,2014,11
4103305,2015,11
4103305,2016,9
4103305,2017,10
4103305,2018,11
4103305,2019,11
4103305,2020,11
4103354,2001,9
4103354,2002,10
4103354,2003,8
4103354,2004,8
4103354,2005,10
4103354,2006,8
4103354,2007,8
4103354,2008,8
4103354,2009,9
4103354,2010,8
4103354,2011,8
4103354,2012,9
4103354,2013,8
4103354,2014,9
4103354,2015,10
4103354,2016,7
4103354,2017,10
4103354,2018,9
4103354,2019,11
4103354,2020,8
4103370,2001,11
4103370,2002,11
4103370,2003,11
4103370,2004,9
4103370,2005,11
4103370,2006,11
4103370,2007,11
4103370,2008,11
4103370,2009,10
4103370,2010,12
4103370,2011,11
4103370,2012,12
4103370,2013,11
4103370,2014,12
4103370,2015,12
4103370,2016,11
4103370,2017,12
4103370,2018,10
4103370,2019,12
4103370,2020,12
4103404,2001,11
4103404,2002,12
4103404,2003,12
4103404,2004,12
4103404,2005,12
4103404,2006,12
4103404,2007,12
4103404,2008,12
4103404,2009,11
4103404,2010,12
4103404,2011,11
4103404,2012,12
4103404,2013,11
4103404,2014,12
4103404,2015,12
4103404,2016,11
4103404,2017,12
4103404,2018,12
4103404,2019,12
4103404,2020,12
4103453,2001,9
4103453,2002,11
4103453,2003,9
4103453,2004,8
4103453,2005,10
4103453,2006,9
4103453,2007,8
4103453,2008,8
4103453,2009,9
4103453,2010,8
4103453,2011,8
4103453,2012,9
4103453,2013,9
4103453,2014,9
4103453,2015,10
4103453,2016,8
4103453,2017,10
4103453,2018,10
4103453,2019,11
4103453,2020,10
4103479,2001,11
4103479,2002,11
4103479,2003,11
4103479,2004,11
4103479,2005,11
4103479,2006,11
4103479,2007,11
4103479,2008,11
4103479,2009,10
4103479,2010,12
4103479,2011,11
4103479,2012,12
4103479,2013,11
4103479,2014,12
4103479,2015,12
4103479,2016,11
4103479,2017,12
4103479,2018,11
4103479,2019,12
4103479,2020,12
4103503,2001,9
4103503,2002,11
4103503,2003,9
4103503,2004,9
4103503,2005,11
4103503,2006,10
4103503,2007,9
4103503,2008,9
4103503,2009,9
4103503,2010,8
4103503,2011,9
4103503,2012,9
4103503,2013,9
4103503,2014,10
4103503,2015,10
4103503,2016,9
4103503,2017,10
4103503,2018,10
4103503,2019,11
4103503,2020,9
4103602,2001,11
4103602,2002,12
4103602,2003,12
4103602,2004,10
4103602,2005,11
4103602,2006,12
4103602,2007,11
4103602,2008,11
4103602,2009,11
4103602,2010,11
4103602,2011,11
4103602,2012,11
4103602,2013,11
4103602,2014,12
4103602,2015,12
4103602,2016,11
4103602,2017,12
4103602,2018,12
4103602,2019,12
4103602,2020,12
4103701,2001,10
4103701,2002,11
4103701,2003,10
4103701,2004,9
4103701,2005,11
4103701,2006,11
4103701,2007,11
4103701,2008,10
4103701,2009,10
4103701,2010,9
4103701,2011,11
4103701,2012,10
4103701,2013,10
4103701,2014,11
4103701,2015,12
4103701,2016,10
4103701,2017,10
4103701,2018,11
4103701,2019,11
4103701,2020,12
4103800,2001,9
4103800,2002,11
4103800,2003,10
4103800,2004,9
4103800,2005,11
4103800,2006,11
4103800,2007,10
4103800,2008,10
4103800,2009,10
4103800,2010,9
4103800,2011,10
4103800,2012,10
4103800,2013,9
4103800,2014,10
4103800,2015,11
4103800,2016,9
4103800,2017,10
4103800,2018,11
4103800,2019,11
4103800,2020,11
4103909,2001,9
4103909,2002,11
4103909,2003,9
4103909,2004,8
4103909,2005,10
4103909,2006,11
4103909,2007,9
4103909,2008,9
4103909,2009,9
4103909,2010,8
4103909,2011,8
4103909,2012,9
4103909,2013,9
4103909,2014,10
4103909,2015,10
4103909,2016,8
4103909,2017,10
4103909,2018,10
4103909,2019,11
4103909,2020,10
4103958,2001,7
4103958,2002,7
4103958,2003,7
4103958,2004,7
4103958,2005,7
4103958,2006,6
4103958,2007,8
4103958,2008,6
4103958,2009,7
4103958,2010,5
4103958,2011,6
4103958,2012,7
4103958,2013,5
4103958,2014,7
4103958,2015,8
4103958,2016,6
4103958,2017,7
4103958,2018,7
4103958,2019,8
4103958,2020,7
4104006,2001,7
4104006,2002,7
4104006,2003,6
4104006,2004,7
4104006,2005,7
4104006,2006,6
4104006,2007,8
4104006,2008,7
4104006,2009,6
4104006,2010,6
4104006,2011,5
4104006,2012,7
4104006,2013,6
4104006,2014,7
4104006,2015,8
4104006,2016,6
4104006,2017,8
4104006,2018,6
4104006,2019,8
4104006,2020,8
4104055,2001,9
4104055,2002,9
4104055,2003,8
4104055,2004,8
4104055,2005,10
4104055,2006,7
4104055,2007,8
4104055,2008,8
4104055,2009,9
4104055,2010,8
4104055,2011,8
4104055,2012,9
4104055,2013,8
4104055,2014,8
4104055,2015,9
4104055,2016,7
4104055,2017,10
4104055,2018,9
4104055,2019,11
4104055,2020,8
4104105,2001,6
4104105,2002,7
4104105,2003,6
4104105,2004,7
4104105,2005,7
4104105,2006,5
4104105,2007,8
4104105,2008,4
4104105,2009,6
4104105,2010,5
4104105,2011,5
4104105,2012,7
4104105,2013,5
4104105,2014,7
4104105,2015,7
4104105,2016,6
4104105,2017,7
4104105,2018,6
4104105,2019,7
4104105,2020,7
4104204,2001,7
4104204,2002,7
4104204,2003,6
4104204,2004,7
4104204,2005,7
4104204,2006,7
4104204,2007,8
4104204,2008,6
4104204,2009,6
4104204,2010,5
4104204,2011,6
4104204,2012,7
4104204,2013,5
4104204,2014,7
4104204,2015,8
4104204,2016,6
4104204,2017,7
4104204,2018,6
4104204,2019,7
4104204,2020,7
4104253,2001,6
4104253,2002,7
4104253,2003,6
4104253,2004,7
4104253,2005,7
4104253,2006,6
4104253,2007,8
4104253,2008,5
4104253,2009,6
4104253,2010,5
4104253,2011,5
4104253,2012,7
4104253,2013,5
4104253,2014,7
4104253,2015,8
4104253,2016,6
4104253,2017,7
4104253,2018,6
4104253,2019,7
4104253,2020,7
4104303,2001,9
4104303,2002,11
4104303,2003,9
4104303,2004,9
4104303,2005,10
4104303,2006,9
4104303,2007,9
4104303,2008,9
4104303,2009,9
4104303,2010,8
4104303,2011,8
4104303,2012,9
4104303,2013,9
4104303,2014,10
4104303,2015,10
4104303,2016,9
4104303,2017,10
4104303,2018,10
4104303,2019,11
4104303,2020,10
4104402,2001,7
4104402,2002,7
4104402,2003,7
4104402,2004,8
4104402,2005,7
4104402,2006,7
4104402,2007,8
4104402,2008,7
4104402,2009,8
4104402,2010,8
4104402,2011,7
4104402,2012,8
4104402,2013,8
4104402,2014,8
4104402,2015,9
4104402,2016,7
4104402,2017,8
4104402,2018,8
4104402,2019,9
4104402,2020,8
4104428,2001,7
4104428,2002,7
4104428,2003,7
4104428,2004,8
4104428,2005,7
4104428,2006,7
4104428,2007,8
4104428,2008,6
4104428,2009,7
4104428,2010,7
4104428,2011,7
4104428,2012,8
4104428,2013,6
4104428,2014,8
4104428,2015,9
4104428,2016,7
4104428,2017,8
4104428,2018,7
4104428,2019,8
4104428,2020,8
4104451,2001,7
4104451,2002,7
4104451,2003,7
4104451,2004,8
4104451,2005,7
4104451,2006,7
4104451,2007,8
4104451,2008,7
4104451,2009,7
4104451,2010,7
4104451,2011,7
4104451,2012,9
4104451,2013,6
4104451,2014,8
4104451,2015,9
4104451,2016,7
4104451,2017,8
4104451,2018,7
4104451,2019,8
4104451,2020,8
4104501,2001,9
4104501,2002,11
4104501,2003,9
4104501,2004,8
4104501,2005,10
4104501,2006,11
4104501,2007,9
4104501,2008,10
4104501,2009,10
4104501,2010,8
4104501,2011,9
4104501,2012,10
4104501,2013,9
4104501,2014,10
4104501,2015,11
4104501,2016,9
4104501,2017,10
4104501,2018,9
4104501,2019,11
4104501,2020,10
4104600,2001,9
4104600,2002,11
4104600,2003,9
4104600,2004,8
4104600,2005,10
4104600,2006,11
4104600,2007,9
4104600,2008,10
4104600,2009,10
4104600,2010,8
4104600,2011,9
4104600,2012,10
4104600,2013,9
4104600,2014,10
4104600,2015,11
4104600,2016,9
4104600,2017,10
4104600,2018,9
4104600,2019,11
4104600,2020,10
4104659,2001,7
4104659,2002,7
4104659,2003,7
4104659,2004,7
4104659,2005,7
4104659,2006,7
4104659,2007,8
4104659,2008,6
4104659,2009,6
4104659,2010,5
4104659,2011,6
4104659,2012,8
4104659,2013,5
4104659,2014,7
4104659,2015,8
4104659,2016,6
4104659,2017,7
4104659,2018,7
4104659,2019,8
4104659,2020,8
4104709,2001,10
4104709,2002,11
4104709,2003,11
4104709,2004,9
4104709,2005,11
4104709,2006,11
4104709,2007,11
4104709,2008,11
4104709,2009,10
4104709,2010,10
4104709,2011,11
4104709,2012,10
4104709,2013,9
4104709,2014,11
4104709,2015,12
4104709,2016,10
4104709,2017,10
4104709,2018,11
4104709,2019,11
4104709,2020,12
4104808,2001,9
4104808,2002,10
4104808,2003,9
4104808,2004,8
4104808,2005,10
4104808,2006,7
4104808,2007,8
4104808,2008,8
4104808,2009,9
4104808,2010,8
4104808,2011,8
4104808,2012,9
4104808,2013,8
4104808,2014,9
4104808,2015,9
4104808,2016,7
4104808,2017,10
4104808,2018,9
4104808,2019,11
4104808,2020,8
4104907,2001,7
4104907,2002,7
4104907,2003,6
4104907,2004,7
4104907,2005,7
4104907,2006,7
4104907,2007,8
4104907,2008,6
4104907,2009,6
4104907,2010,5
4104907,2011,6
4104907,2012,7
4104907,2013,5
4104907,2014,7
4104907,2015,8
4104907,2016,6
4104907,2017,7
4104907,2018,6
4104907,2019,7
4104907,2020,7
4105003,2001,9
4105003,2002,9
4105003,2003,9
4105003,2004,8
4105003,2005,10
4105003,2006,7
4105003,2007,8
4105003,2008,8
4105003,2009,9
4105003,2010,8
4105003,2011,8
4105003,2012,9
4105003,2013,8
4105003,2014,8
4105003,2015,9
4105003,2016,7
4105003,2017,10
4105003,2018,9
4105003,2019,11
4105003,2020,8
4105102,2001,11
4105102,2002,12
4105102,2003,12
4105102,2004,12
4105102,2005,12
4105102,2006,12
4105102,2007,12
4105102,2008,12
4105102,2009,11
4105102,2010,12
4105102,2011,11
4105102,2012,12
4105102,2013,11
4105102,2014,12
4105102,2015,12
4105102,2016,11
4105102,2017,12
4105102,2018,12
4105102,2019,12
4105102,2020,12
4105201,2001,7
4105201,2002,8
4105201,2003,7
4105201,2004,8
4105201,2005,7
4105201,2006,7
4105201,2007,8
4105201,2008,7
4105201,2009,7
4105201,2010,6
4105201,2011,7
4105201,2012,8
4105201,2013,7
4105201,2014,8
4105201,2015,8
4105201,2016,7
4105201,2017,8
4105201,2018,8
4105201,2019,9
4105201,2020,8
4105300,2001,9
4105300,2002,11
4105300,2003,9
4105300,2004,8
4105300,2005,10
4105300,2006,11
4105300,2007,9
4105300,2008,10
4105300,2009,10
4105300,2010,8
4105300,2011,8
4105300,2012,10
4105300,2013,9
4105300,2014,10
4105300,2015,11
4105300,2016,9
4105300,2017,10
4105300,2018,10
4105300,2019,11
4105300,2020,10
4105409,2001,7
4105409,2002,8
4105409,2003,7
4105409,2004,8
4105409,2005,7
4105409,2006,7
4105409,2007,8
4105409,2008,7
4105409,2009,7
4105409,2010,8
4105409,2011,7
4105409,2012,9
4105409,2013,7
4105409,2014,8
4105409,2015,9
4105409,2016,7
4105409,2017,9
4105409,2018,8
4105409,2019,9
4105409,2020,8
4105508,2001,11
4105508,2002,11
4105508,2003,11
4105508,2004,9
4105508,2005,11
4105508,2006,11
4105508,2007,11
4105508,2008,11
4105508,2009,10
4105508,2010,11
4105508,2011,11
4105508,2012,11
4105508,2013,11
4105508,2014,11
4105508,2015,12
4105508,2016,9
4105508,2017,10
4105508,2018,11
4105508,2019,11
4105508,2020,12
4105607,2001,11
4105607,2002,12
4105607,2003,11
4105607,2004,11
4105607,2005,11
4105607,2006,12
4105607,2007,11
4105607,2008,11
4105607,2009,10
4105607,2010,12
4105607,2011,11
4105607,2012,12
4105607,2013,11
4105607,2014,12
4105607,2015,12
4105607,2016,11
4105607,2017,12
4105607,2018,12
4105607,2019,12
4105607,2020,12
4105706,2001,7
4105706,2002,7
4105706,2003,6
4105706,2004,7
4105706,2005,7
4105706,2006,6
4105706,2007,8
4105706,2008,6
4105706,2009,7
4105706,2010,5
4105706,2011,7
4105706,2012,6
4105706,2013,5
4105706,2014,7
4105706,2015,7
4105706,2016,7
4105706,2017,7
4105706,2018,7
4105706,2019,8
4105706,2020,7
4105805,2001,6
4105805,2002,7
4105805,2003,6
4105805,2004,7
4105805,2005,5
4105805,2006,5
4105805,2007,7
4105805,2008,4
4105805,2009,5
4105805,2010,5
4105805,2011,5
4105805,2012,7
4105805,2013,5
4105805,2014,6
4105805,2015,7
4105805,2016,6
4105805,2017,7
4105805,2018,6
4105805,2019,7
4105805,2020,7
4105904,2001,11
4105904,2002,12
4105904,2003,12
4105904,2004,12
4105904,2005,12
4105904,2006,12
4105904,2007,12
4105904,2008,12
4105904,2009,11
4105904,2010,12
4105904,2011,11
4105904,2012,12
4105904,2013,11
4105904,2014,12
4105904,2015,12
4105904,2016,11
4105904,2017,12
4105904,2018,12
4105904,2019,12
4105904,2020,12
4106001,2001,9
4106001,2002,11
4106001,2003,9
4106001,2004,8
4106001,2005,11
4106001,2006,9
4106001,2007,9
4106001,2008,9
4106001,2009,9
4106001,2010,8
4106001,2011,9
4106001,2012,9
4106001,2013,9
4106001,2014,10
4106001,2015,10
4106001,2016,8
4106001,2017,10
4106001,2018,10
4106001,2019,10
4106001,2020,9
4106100,2001,10
4106100,2002,11
4106100,2003,10
4106100,2004,9
4106100,2005,11
4106100,2006,12
4106100,2007,10
4106100,2008,9
4106100,2009,10
4106100,2010,8
4106100,2011,10
4106100,2012,10
4106100,2013,9
4106100,2014,11
4106100,2015,12
4106100,2016,10
4106100,2017,10
4106100,2018,11
4106100,2019,11
4106100,2020,11
4106209,2001,6
4106209,2002,7
4106209,2003,6
4106209,2004,7
4106209,2005,7
4106209,2006,5
4106209,2007,8
4106209,2008,4
4106209,2009,6
4106209,2010,5
4106209,2011,5
4106209,2012,7
4106209,2013,5
4106209,2014,7
4106209,2015,7
4106209,2016,6
4106209,2017,7
4106209,2018,6
4106209,2019,7
4106209,2020,7
4106308,2001,9
4106308,2002,11
4106308,2003,9
4106308,2004,8
4106308,2005,10
4106308,2006,9
4106308,2007,8
4106308,2008,8
4106308,2009,9
4106308,2010,8
4106308,2011,8
4106308,2012,9
4106308,2013,9
4106308,2014,9
4106308,2015,10
4106308,2016,8
4106308,2017,10
4106308,2018,9
4106308,2019,11
4106308,2020,9
4106407,2001,11
4106407,2002,11
4106407,2003,11
4106407,2004,9
4106407,2005,11
4106407,2006,12
4106407,2007,11
4106407,2008,11
4106407,2009,10
4106407,2010,11
4106407,2011,11
4106407,2012,10
4106407,2013,11
4106407,2014,11
4106407,2015,12
4106407,2016,11
4106407,2017,11
4106407,2018,12
4106407,2019,12
4106407,2020,12
4106456,2001,6
4106456,2002,7
4106456,2003,5
4106456,2004,5
4106456,2005,7
4106456,2006,6
4106456,2007,7
4106456,2008,5
4106456,2009,5
4106456,2010,4
4106456,2011,4
4106456,2012,6
4106456,2013,5
4106456,2014,6
4106456,2015,6
4106456,2016,6
4106456,2017,6
4106456,2018,6
4106456,2019,7
4106456,2020,7
4106506,2001,7
4106506,2002,7
4106506,2003,7
4106506,2004,8
4106506,2005,7
4106506,2006,7
4106506,2007,8
4106506,2008,7
4106506,2009,7
4106506,2010,7
4106506,2011,7
4106506,2012,9
4106506,2013,7
4106506,2014,8
4106506,2015,9
4106506,2016,7
4106506,2017,9
4106506,2018,8
4106506,2019,9
4106506,2020,8
4106555,2001,9
4106555,2002,11
4106555,2003,9
4106555,2004,8
4106555,2005,11
4106555,2006,9
4106555,2007,9
4106555,2008,9
4106555,2009,9
4106555,2010,8
4106555,2011,8
4106555,2012,9
4106555,2013,9
4106555,2014,10
4106555,2015,10
4106555,2016,8
4106555,2017,10
4106555,2018,10
4106555,2019,11
4106555,2020,9
4106571,2001,9
4106571,2002,10
4106571,2003,9
4106571,2004,8
4106571,2005,10
4106571,2006,8
4106571,2007,8
4106571,2008,8
4106571,2009,9
4106571,2010,8
4106571,2011,8
4106571,2012,9
4106571,2013,9
4106571,2014,9
4106571,2015,10
4106571,2016,7
4106571,2017,10
4106571,2018,9
4106571,2019,11
4106571,2020,8
4106605,2001,11
4106605,2002,11
4106605,2003,11
4106605,2004,9
4106605,2005,11
4106605,2006,12
4106605,2007,11
4106605,2008,11
4106605,2009,10
4106605,2010,12
4106605,2011,11
4106605,2012,12
4106605,2013,11
4106605,2014,12
4106605,2015,12
4106605,2016,11
4106605,2017,12
4106605,2018,11
4106605,2019,12
4106605,2020,12
4106704,2001,11
4106704,2002,12
4106704,2003,11
4106704,2004,12
4106704,2005,11
4106704,2006,12
4106704,2007,11
4106704,2008,11
4106704,2009,11
4106704,2010,12
4106704,2011,11
4106704,2012,12
4106704,2013,11
4106704,2014,12
4106704,2015,12
4106704,2016,11
4106704,2017,12
4106704,2018,12
4106704,2019,12
4106704,2020,12
4106803,2001,6
4106803,2002,7
4106803,2003,5
4106803,2004,6
4106803,2005,7
4106803,2006,6
4106803,2007,7
4106803,2008,5
4106803,2009,5
4106803,2010,5
4106803,2011,4
4106803,2012,6
4106803,2013,5
4106803,2014,6
4106803,2015,6
4106803,2016,6
4106803,2017,6
4106803,2018,6
4106803,2019,7
4106803,2020,7
4106852,2001,9
4106852,2002,11
4106852,2003,9
4106852,2004,8
4106852,2005,11
4106852,2006,10
4106852,2007,9
4106852,2008,9
4106852,2009,9
4106852,2010,8
4106852,2011,8
4106852,2012,9
4106852,2013,9
4106852,2014,10
4106852,2015,10
4106852,2016,8
4106852,2017,10
4106852,2018,10
4106852,2019,11
4106852,2020,9
4106902,2001,6
4106902,2002,7
4106902,2003,6
4106902,2004,6
4106902,2005,5
4106902,2006,5
4106902,2007,7
4106902,2008,4
4106902,2009,5
4106902,2010,5
4106902,2011,5
4106902,2012,7
4106902,2013,5
4106902,2014,6
4106902,2015,7
4106902,2016,6
4106902,2017,7
4106902,2018,6
4106902,2019,7
4106902,2020,7
4107009,2001,8
4107009,2002,9
4107009,2003,8
4107009,2004,8
4107009,2005,8
4107009,2006,7
4107009,2007,8
4107009,2008,7
4107009,2009,8
4107009,2010,8
4107009,2011,8
4107009,2012,9
4107009,2013,8
4107009,2014,8
4107009,2015,9
4107009,2016,7
4107009,2017,9
4107009,2018,9
4107009,2019,9
4107009,2020,8
4107108,2001,12
4107108,2002,12
4107108,2003,12
4107108,2004,12
4107108,2005,12
4107108,2006,12
4107108,2007,12
4107108,2008,12
4107108,2009,12
4107108,2010,12
4107108,2011,12
4107108,2012,12
4107108,2013,12
4107108,2014,12
4107108,2015,12
4107108,2016,11
4107108,2017,12
4107108,2018,12
4107108,2019,12
4107108,2020,12
4107124,2001,9
4107124,2002,9
4107124,2003,8
4107124,2004,8
4107124,2005,10
4107124,2006,7
4107124,2007,8
4107124,2008,8
4107124,2009,9
4107124,2010,8
4107124,2011,8
4107124,2012,9
4107124,2013,8
4107124,2014,8
4107124,2015,9
4107124,2016,7
4107124,2017,10
4107124,2018,9
4107124,2019,11
4107124,2020,8
4107157,2001,10
4107157,2002,11
4107157,2003,11
4107157,2004,9
4107157,2005,10
4107157,2006,11
4107157,2007,10
4107157,2008,11
4107157,2009,10
4107157,2010,10
4107157,2011,10
4107157,2012,10
4107157,2013,9
4107157,2014,11
4107157,2015,11
4107157,2016,9
4107157,2017,11
4107157,2018,10
4107157,2019,11
4107157,2020,11
4107207,2001,9
4107207,2002,9
4107207,2003,8
4107207,2004,8
4107207,2005,9
4107207,2006,7
4107207,2007,8
4107207,2008,7
4107207,2009,9
4107207,2010,8
4107207,2011,8
4107207,2012,9
4107207,2013,8
4107207,2014,8
4107207,2015,9
4107207,2016,7
4107207,2017,10
4107207,2018,9
4107207,2019,10
4107207,2020,8
4107256,2001,11
4107256,2002,12
4107256,2003,11
4107256,2004,11
4107256,2005,11
4107256,2006,12
4107256,2007,11
4107256,2008,11
4107256,2009,10
4107256,2010,12
4107256,2011,11
4107256,2012,12
4107256,2013,11
4107256,2014,12
4107256,2015,12
4107256,2016,11
4107256,2017,12
4107256,2018,12
4107256,2019,12
4107256,2020,12
4107306,2001,11
4107306,2002,11
4107306,2003,11
4107306,2004,9
4107306,2005,11
4107306,2006,12
4107306,2007,11
4107306,2008,11
4107306,2009,10
